sem 0: 	major: ['MCB-Biochem & Mol Biol']: 	1 Psychology-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	35AC Integrative Biology-Credit 	1A Mathematics-A 	1AL Chemistry-A 	3AC Anthropology-A 	1A Chemistry-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	R5A Slavic Languages & Lit-A 	3AL Chemistry-A 	3A Chemistry-C 	1B Mathematics-B 	144 Music-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	8A Physics-A 	80 Earth & Planetary Science-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	70AC Geography-Credit 	C12 Earth & Planetary Science-A 	R5B Slavic Languages & Lit-A 	1B Biology-B 	sem 5: 	major: ['Letters & Sci Undeclared']: 	10 Nutritional Science & Tox-B 	84 Anthropology-A 	1A Biology-C 	1 Anthropology-A 	1AL Biology-B 	sem 6: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-B 	3BL Chemistry-A 	6 Psychology-A 	sem 7: 	major: ['Letters & Sci Undeclared']: 	160 Integrative Biology-B 	3AC Sociology-A 	8B Physics-D 	197 Psychology-Credit 	sem 8: 	major: ['Integrative Biology']: 	C116 Psychology-A 	140 Integrative Biology-B 	197 Psychology-Credit 	101 Psychology-A 	sem 9: 	major: ['Integrative Biology', 'Psychology']: 	102 Molecular & Cell Biology-B 	N140 Psychology-A 	sem 10: 	major: ['Integrative Biology', 'Psychology']: 	158LF Integrative Biology-A 
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	10A Mathematics-B 	1AL Chemistry-A 	10 Peace & Conflict Studies-A 	1A Chemistry-B 	98 Molecular & Cell Biology-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1 Sociology-B 	50 Molecular & Cell Biology-A 	98 Mathematics-Credit 	R1B History of Art-A 	10B Mathematics-A 	98 Integrative Biology-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	55 Molecular & Cell Biology-A 	50AC Gender & Womens Studies-A 	1B Biology-B 	3AL Chemistry-A 	3A Chemistry-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	1A Biology-A 	1AL Biology-A 	2 Political Science-A 	3B Chemistry-B 	3BL Chemistry-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	8A Physics-Credit 	sem 5: 	major: ['L&S Public Health']: 	98 Public Health-Credit 	150D Public Health-A 	142 Public Health-A 	8B Physics-A 	153 Comparative Literature-B 
label: 	['150A Public Health', '167 Integrative Biology', '102 Molecular & Cell Biology', '140 Integrative Biology']
predict: 	['102 Molecular & Cell Biology', '110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '53 Mathematics', '140 Integrative Biology', '150 Molecular & Cell Biology', '105 Electrical Engineering', '137B Physics', '54 Mathematics']
correct: 	['102 Molecular & Cell Biology', '140 Integrative Biology']

sem 0: 	major: ['Letters & Sci Undeclared']: 	98 Mathematics-Credit 	10A Mathematics-A 	3 Spanish-B 	27AC African American Studies-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-B 	98 Public Health-Credit 	1AL Chemistry-B 	98A South & SE Asian Studies-Credit 	R1A Comparative Literature-A 	98 Mathematics-Credit 	10B Mathematics-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	N3AL Chemistry-A 	3A Chemistry-C 	sem 3: 	major: ['Letters & Sci Undeclared']: 	1 Psychology-A 	3B Chemistry-B 	179 Political Science-Credit 	3BL Chemistry-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	4 Spanish-A 	1A Biology-B 	R5B Anthropology-A 	1AL Biology-B 	sem 5: 	major: ['Letters & Sci Undeclared']: 	25 Spanish-A 	116 Public Health-Credit 	8A Physics-B 	102 Molecular & Cell Biology-C 	1 Physical Education-B 	198 Public Health-Credit 
label: 	['140 Near Eastern Studies', '8B Physics', '100 Spanish', '113L Integrative Biology']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '53 Mathematics', '8B Physics', '140 Integrative Biology', '1B Biology', '150 Molecular & Cell Biology', '54 Mathematics', '16B Mathematics']
correct: 	['8B Physics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-B 	1A Linguistics-A 	10 Nutritional Science & Tox-A 	1A Mathematics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1B Biology-A 	98 Public Policy-Credit 	R1A College Writing Programs-A 	116 Public Health-Credit 	1AL Chemistry-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	R4B College Writing Programs-A 	3AL Chemistry-A 	8A Physics-B 	3A Chemistry-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-A 	197 Physical Education-Credit 	3B Chemistry-B 	8B Physics-A 	1 Psychology-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	1A Biology-B 	1 Sociology-A 	197 Physical Education-Credit 	1 Spanish-Credit 	1AL Biology-A 
label: 	['140 Integrative Biology', '198 Legal Studies', '197 Physical Education', '102 Molecular & Cell Biology', '26AC Music']
predict: 	['102 Molecular & Cell Biology', '110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '53 Mathematics', '140 Integrative Biology', '113 Mathematics', '150 Molecular & Cell Biology', '16B Mathematics', '105 Electrical Engineering']
correct: 	['102 Molecular & Cell Biology', '140 Integrative Biology']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-C 	32 Molecular & Cell Biology-C 	1 Psychology-B 	R1A Rhetoric-B 	1AL Chemistry-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	20A Music-A 	16A Mathematics-B 	3AL Chemistry-A 	3A Chemistry-C 	28 Classics-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	R1B Film-A 	1B Biology-B 	3B Chemistry-No Credit 	3BL Chemistry-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-C 	8A Physics-C 	1B Mathematics-C 	2 Statistics-C 	sem 4: 	major: ['Letters & Sci Undeclared']: 	10 Nutritional Science & Tox-A 	8A Physics-C 	sem 5: 	major: ['Letters & Sci Undeclared']: 	1A Biology-C 	1 Spanish-B 	1AL Biology-C 	102 Molecular & Cell Biology-C 
label: 	['8B Physics', '10 Optometry', '132L Integrative Biology', '50 Slavic Languages & Lit', '132 Integrative Biology']
predict: 	['40 Geography', '2AC Anthropology', '1 Anthropology', '194 Computer Science', '183 Geography', '128B Mathematics', '116 Earth & Planetary Science', '192 Electrical Engineering', '142 Electrical Engineering', '20 Geography']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	24 Vision Science-Credit 	6 Env Sci, Policy, & Mgmt-A 	98 Mechanical Engineering-Credit 	1A Chemistry-B 	1AL Chemistry-A 	C77 English-A 	1A Mathematics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	98 Philosophy-Credit 	1B Mathematics-B 	3AL Chemistry-A 	15 Molecular & Cell Biology-A 	5 Sociology-A 	3A Chemistry-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-A 	87 Integrative Biology-A 	3B Chemistry-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	8A Physics-B 	1A Biology-B 	C96 Integrative Biology-Credit 	1AL Biology-B 	20 Middle Eastern Studies-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	1B Biology-B 	C44 Molecular & Cell Biology-A 	C3 Economics-A 	R5B Anthropology-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	151 College Writing Programs-C 	142 Public Health-A 	8B Physics-B 	C155 Public Health-B 
label: 	['132L Integrative Biology', 'C143B Integrative Biology', '169 Integrative Biology', '113L Integrative Biology', '198 Sociology', '132 Integrative Biology']
predict: 	['102 Molecular & Cell Biology', '110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '53 Mathematics', '140 Integrative Biology', '105 Electrical Engineering', '113 Mathematics', '16B Mathematics', '150 Molecular & Cell Biology']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1 Anthropology-B 	1A Chemistry-D 	50 Molecular & Cell Biology-C 	1AL Chemistry-B 	179 Political Science-Credit 	1B Mathematics-D 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-C 	N3AL Chemistry-B 	3A Chemistry-F 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-D 	3A Chemistry-C 	144 Near Eastern Studies-A 	1B Biology-C 	128AC Asian American Studies-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	8A Physics-C 	3B Chemistry-F 	132AC Asian American Studies-B 	10 Nutritional Science & Tox-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-B 	3BL Chemistry-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-F 	1A Biology-D 	1AL Biology-D 	198 Cognitive Science-No Credit 	27 Music-Credit 
label: 	['70A Letters & Science', '140 Near Eastern Studies', '166 Integrative Biology', '140 Integrative Biology']
predict: 	['2AC Anthropology', '194 Computer Science', '3AL Chemistry', '1 Anthropology', '183 Geography', '192 Electrical Engineering', '189 Anthropology', '142 Electrical Engineering', '128B Mathematics', '116 Earth & Planetary Science']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	10 Astronomy-A 	C30T Letters & Science-B 	16A Mathematics-A 	R1B English-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	98 Mathematics-Credit 	190 Religious Studies-A 	1AL Chemistry-B 	90E Molecular & Cell Biology-Credit 	1A Chemistry-C 	10 Business Admin-Undergrad-B 	52AC Theater Dance & Perf Stds-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	16B Mathematics-B 	1B Biology-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	R1A English-A 	1A Biology-B 	1 Economics-B 	1AL Biology-B 	198 Psychology-Credit 	sem 4: 	major: ['Letters & Sci Undeclared']: 	3A Chemistry-B 	1 Sociology-A 	2 Psychology-A 	8A Physics-B 	3AL Chemistry-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-A 	18 Near Eastern Studies-A 	3B Chemistry-B 	8B Physics-B 
label: 	['1B Mathematics', '132 Integrative Biology', '102 Molecular & Cell Biology', '198 Music']
predict: 	['102 Molecular & Cell Biology', '110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '53 Mathematics', '140 Integrative Biology', '150 Molecular & Cell Biology', '137B Physics', '10B Mathematics', '113 Mathematics']
correct: 	['102 Molecular & Cell Biology']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-B 	32 Physical Education-A 	10A Mathematics-C 	1A Chemistry-B 	R1A Rhetoric-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	R1B Native American Studies-A 	21 Art Practice-A 	3AL Chemistry-A 	1B Biology-B 	3A Chemistry-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	10 Nutritional Science & Tox-A 	3B Chemistry-A 	3BL Chemistry-A 	61 Molecular & Cell Biology-A 	98 Mathematics-Credit 	10B Mathematics-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	1A Biology-B 	167AC Psychology-A 	117 Integrative Biology-A 	197 Physical Education-Credit 	1AL Biology-B 	sem 4: 	major: ['MCB-Cell & Dev Biology']: 	102 Molecular & Cell Biology-A 	133L Molecular & Cell Biology-A 	198 Sociology-Credit 	sem 5: 	major: ['MCB-Cell & Dev Biology']: 	8A Physics-A 	sem 6: 	major: ['MCB-Cell & Dev Biology']: 	136 Molecular & Cell Biology-A 	123AL Integrative Biology-A 
label: 	['104 Molecular & Cell Biology', '8B Physics', '2 Psychology']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '8B Physics', '53 Mathematics', '140 Integrative Biology', '105 Electrical Engineering', '113 Mathematics', '54 Mathematics', '16B Mathematics']
correct: 	['104 Molecular & Cell Biology', '8B Physics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	11 Physical Education-Credit 	3AC Anthropology-A 	10A Mathematics-A 	3 Philosophy-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	R1B African American Studies-A 	11 Physical Education-Credit 	1AL Chemistry-A 	1A Chemistry-A 	10B Mathematics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1B Biology-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	117 Integrative Biology-A 	11 Physical Education-Credit 	C120 Buddhist Studies-A 	3AL Chemistry-A 	3A Chemistry-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	8A Physics-A 	29 Music-A 	3BL Chemistry-A 	3B Chemistry-A 	sem 5: 	major: ['Integrative Biology']: 	179 Political Science-Credit 	150 International & Area Stds-A 	55 Molecular & Cell Biology-A 	1AL Biology-A 	1A Biology-A 
label: 	['2 Psychology', '167 Integrative Biology', '102 Molecular & Cell Biology']
predict: 	['102 Molecular & Cell Biology', '110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '53 Mathematics', '8B Physics', '140 Integrative Biology', '113 Mathematics', '150 Molecular & Cell Biology', '54 Mathematics']
correct: 	['102 Molecular & Cell Biology']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	10A Mathematics-Credit 	1A Chemistry-B 	R44 Classics-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	10B Classics-A 	3A Chemistry-C 	R1B Comparative Literature-B 	3AL Chemistry-A 	16A Mathematics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	W1 Psychology-Credit 	16B Mathematics-B 	sem 3: 	major: ['Classical Civilizations']: 	3B Chemistry-C 	3BL Chemistry-B 	1 Latin-A 	1B Biology-B 	sem 4: 	major: ['Classical Civilizations']: 	1AL Biology-B 	3AC Sociology-B 	1A Biology-C 	2 Latin-A 	109 Near Eastern Studies-B 	sem 5: 	major: ['Classical Civilizations']: 	100 Latin-A 	8A Physics-B 	130 Classics-A 	18 Near Eastern Studies-A 
label: 	['101 Latin', '8B Physics', '102 Molecular & Cell Biology']
predict: 	['102 Molecular & Cell Biology', '110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '53 Mathematics', '8B Physics', '140 Integrative Biology', '150 Molecular & Cell Biology', '10B Mathematics', '54 Mathematics']
correct: 	['102 Molecular & Cell Biology', '8B Physics']

sem 0: 	major: ['Molecular Environ Biology']: 	98 Env Sci, Policy, & Mgmt-Credit 	98 Mechanical Engineering-Credit 	R1A English-B 	5A African American Studies-A 	16A Mathematics-C 	sem 1: 	major: ['Molecular Environ Biology']: 	1AL Chemistry-A 	2AC Anthropology-B 	16B Mathematics-F 	1A Chemistry-C 	1 French-Credit 	sem 2: 	major: ['Molecular Environ Biology']: 	R1B English-A 	50AC Env Sci, Policy, & Mgmt-A 	3A Chemistry-C 	3AL Chemistry-A 	sem 3: 	major: ['Molecular Environ Biology']: 	3BL Chemistry-A 	15 Env Sci, Policy, & Mgmt-B 	3B Chemistry-B 	1B Biology-B 	98 Molecular & Cell Biology-Credit 	sem 4: 	major: ['Molecular Environ Biology']: 	N1 Psychology-A 	16B Mathematics-A 	sem 5: 	major: ['Molecular Environ Biology']: 	1AL Biology-C 	162 Env Sci, Policy, & Mgmt-A 	198 Public Health-Credit 	1A Biology-C 	108A Env Sci, Policy, & Mgmt-A 
label: 	['8A Physics', 'C167 Env Sci, Policy, & Mgmt', '113 Env Sci, Policy, & Mgmt', '135 Peace & Conflict Studies']
predict: 	['140 Integrative Biology', '121A Mathematics', '10B Mathematics', '1B Chemistry', 'C114 Molecular & Cell Biology', '40 Geography', '164 Computer Science', '104LF Integrative Biology', '150L Molecular & Cell Biology', '120A Chemistry']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	C30T Letters & Science-A 	R5A South Asian-A 	1A Chemistry-A 	1AL Chemistry-A 	1A Mathematics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1 Psychology-A 	3AL Chemistry-A 	98 Molecular & Cell Biology-Credit 	R5B South & SE Asian Studies-A 	1B Mathematics-B 	3A Chemistry-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	128AC Asian American Studies-A 	3B Chemistry-A 	1B Biology-B 	115 Global Poverty & Practice-A 	3BL Chemistry-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	8A Physics-B 	1A Biology-B 	1AL Biology-B 	106 Scandinavian-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	102 Molecular & Cell Biology-B 	sem 5: 	major: ['Letters & Sci Undeclared']: 	8B Physics-C 	2A Hindi-Urdu-A 	143 Asian American Studies-A 	142 Public Health-A 	144 Near Eastern Studies-A 
label: 	['105 Global Poverty & Practice', '132 Integrative Biology', '169 Integrative Biology', '132L Integrative Biology', '112 Public Health']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '140 Integrative Biology', '53 Mathematics', '113 Mathematics', '105 Electrical Engineering', '150 Molecular & Cell Biology', '16B Mathematics', '54 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	10 Nutritional Science & Tox-A 	R1A Film-A 	16A Mathematics-A 	1B Biology-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	R1B Film-A 	10 Business Admin-Undergrad-A 	1AL Chemistry-A 	16B Mathematics-A 	1A Chemistry-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	W21 Statistics-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	120AC History-A 	8A Physics-A 	3AL Chemistry-A 	3A Chemistry-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	8B Physics-A 	3BL Chemistry-A 	3B Chemistry-A 	1 Psychology-A 	sem 5: 	major: ['Business Administration']: 	197 Education-Credit 	1AL Biology-A 	1A Biology-A 	107 Business Admin-Undergrad-A 	100 Business Admin-Undergrad-A 	1 Sociology-A 
label: 	['102 Molecular & Cell Biology', '116 Public Health', '102A Business Admin-Undergrad', '26AC Music', '105 Business Admin-Undergrad']
predict: 	['102 Molecular & Cell Biology', '110 Molecular & Cell Biology', '104 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '53 Mathematics', '140 Integrative Biology', '105 Electrical Engineering', '150 Molecular & Cell Biology', '113 Mathematics', '137B Physics']
correct: 	['102 Molecular & Cell Biology']

sem 0: 	major: ['Letters & Sci Undeclared']: 	24 Integrative Biology-Credit 	1A Chemistry-A 	1A Thai-A 	1A Mathematics-A 	1AL Chemistry-A 	24 Mathematics-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1B Biology-A 	1B Mathematics-A 	3AL Chemistry-A 	3A Chemistry-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-A 	3BL Chemistry-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	301C Chemistry-Credit 	1 Physical Education-Credit 	8A Physics-A 	1A Biology-A 	43A English-A 	1AL Biology-A 	sem 4: 	major: ['MCB-Cell & Dev Biology']: 	W1 Psychology-A 	102 Molecular & Cell Biology-A 	116 Public Health-Credit 	180 Molecular & Cell Biology-Credit 	8B Physics-A 	sem 5: 	major: ['MCB-Cell & Dev Biology']: 	61A Computer Science-Credit 	136 Molecular & Cell Biology-A 	142 Public Health-A 
label: 	['161 College Writing Programs', '104 Molecular & Cell Biology']
predict: 	['110 Molecular & Cell Biology', '104 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '140 Integrative Biology', '53 Mathematics', '16B Mathematics', '105 Electrical Engineering', '113 Mathematics', '54 Mathematics', '150 Molecular & Cell Biology']
correct: 	['104 Molecular & Cell Biology']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	10 Geography-A 	1A Chemistry-C 	10AC Ethnic Studies-A 	1 Psychology-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	3AC Anthropology-A 	1A Mathematics-No Credit 	3A Chemistry-C 	10 Peace & Conflict Studies-B 	98 Mathematics-Credit 	140 Near Eastern Studies-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	N3AL Chemistry-B 	1A Mathematics-C 	sem 3: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-D 	R1A Near Eastern Studies-A 	3B Chemistry-F 	128AC Asian American Studies-A 	1B Biology-D 	sem 4: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-C 	132AC Asian American Studies-A 	3BL Chemistry-B 	3AC Sociology-A 	1A Biology-C 	1AL Biology-C 	sem 5: 	major: ['Letters & Sci Undeclared']: 	136 Molecular & Cell Biology-C 	8A Physics-C 	3B Chemistry-C 	12 History-A 
label: 	['102 Molecular & Cell Biology', '1B Biology', 'R1B Comparative Literature', '129 Near Eastern Studies']
predict: 	['40 Geography', '2AC Anthropology', '1 Anthropology', '194 Computer Science', '183 Geography', '105 Chemistry', '3AL Chemistry', '192 Electrical Engineering', '128B Mathematics', '116 Earth & Planetary Science']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	C70U Letters & Science-B 	3AC Anthropology-B 	1A Chemistry-B 	98 Integrative Biology-Credit 	3 Physical Education-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1 Psychology-Credit 	1 German-B 	1A Mathematics-C 	1AL Chemistry-A 	4 Physical Education-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1B Biology-B 	2 German-B 	1B Mathematics-F 	4 Physical Education-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	3 German-A 	3AL Chemistry-B 	1B Mathematics-D 	3A Chemistry-C 	sem 4: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-C 	R1A Comparative Literature-B 	8A Physics-C 	3BL Chemistry-B 	sem 5: 	major: ['Letters & Sci Undeclared']: 	198 Plant Biology-Credit 	116 Public Health-Credit 	R4B College Writing Programs-B 	1AL Biology-B 	1A Biology-C 
label: 	['198 Nutritional Science & Tox', '102 American Studies', '114 Env Sci, Policy, & Mgmt', '179 Political Science', '181L Integrative Biology']
predict: 	['140 Integrative Biology', '16B Mathematics', '121A Mathematics', '1B Chemistry', '10B Mathematics', '105 Electrical Engineering', '40 Geography', '164 Computer Science', '1 Anthropology', '104LF Integrative Biology']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	24 Rhetoric-A 	98 English-Credit 	3 Philosophy-B 	R1A Rhetoric-B 	10 Astronomy-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	40 Plant Biology-C 	32 Mathematics-Credit 	72 Native American Studies-A 	R1B Comparative Literature-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-F 	20A Music-C 	sem 3: 	major: ['Letters & Sci Undeclared']: 	32 Molecular & Cell Biology-No Credit 	10 Nutritional Science & Tox-C 	16A Mathematics-D 	1A Chemistry-D 	98 Mathematics-Credit 	sem 4: 	major: ['Letters & Sci Undeclared']: 	117 Integrative Biology-B 	198 Cognitive Science-Credit 	139 Integrative Biology-B 	117LF Integrative Biology-B 	124A History-A 
label: 	['100A Interdisciplinary Studies', '167 Integrative Biology', '198 UGIS-UG Interdisc Studies', '1B Biology']
predict: 	['194 Computer Science', '2AC Anthropology', '189 Anthropology', '3AL Chemistry', '142 Electrical Engineering', '183 Geography', '116 Earth & Planetary Science', '128B Mathematics', '192 Electrical Engineering', '20 Geography']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	R5B Slavic Languages & Lit-A 	1A Mathematics-B 	1A Chemistry-B 	7B Korean-A 	1AL Chemistry-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	3A Chemistry-B 	87 Integrative Biology-B 	N3AL Chemistry-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1B Biology-B 	8A Physics-B 	7A Korean-A 	27 Music-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	2 Statistics-B 	3B Chemistry-B 	C143B Integrative Biology-A 	112 Public Health-A 	3BL Chemistry-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	1A Biology-A 	1AL Biology-A 	C144 Integrative Biology-B 	188 Korean-Credit 	138 Asian American Studies-A 
label: 	['102 Molecular & Cell Biology', '32 Integrative Biology', '8B Physics']
predict: 	['102 Molecular & Cell Biology', '110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '8B Physics', '140 Integrative Biology', '53 Mathematics', '113 Mathematics', '105 Electrical Engineering', '150 Molecular & Cell Biology']
correct: 	['102 Molecular & Cell Biology', '8B Physics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	2 French-B 	41AC Ethnic Studies-B 	2 Statistics-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	29 Music-B 	1B Biology-C 	116 Public Health-No Credit 	1A Chemistry-D 	24 Psychology-Credit 	1AL Chemistry-F 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-C 	1AL Chemistry-B 	10A Mathematics-C 	12 Physical Education-Credit 	R1A College Writing Programs-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	10B Mathematics-C 	R1B Comparative Literature-B 	3A Chemistry-B 	3AL Chemistry-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	98 Public Health-Credit 	1AL Biology-C 	116 Public Health-Credit 	1A Biology-C 	131B History-B 	8A Physics-C 
label: 	['166 Integrative Biology', '3 French', '3BL Chemistry', '3B Chemistry']
predict: 	['140 Integrative Biology', '121A Mathematics', '1B Chemistry', '40 Geography', '164 Computer Science', '104LF Integrative Biology', '150L Molecular & Cell Biology', '1 Anthropology', '141A Physics', '2AC Anthropology']
correct: 	[]

sem 0: 	major: ['CNR Undeclared']: 	98 Env Sci, Policy, & Mgmt-Credit 	32 Mathematics-A 	R1A English-B 	10 Nutritional Science & Tox-B 	sem 1: 	major: ['CNR Undeclared']: 	1A Chemistry-C 	1B Filipino-A 	1AL Chemistry-A 	97 Asian American Studies-Credit 	16A Mathematics-B 	sem 2: 	major: ['CNR Undeclared']: 	R1B English-A 	97 Asian American Studies-Credit 	3A Chemistry-C 	3AL Chemistry-A 	1B Biology-C 	sem 3: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-B 	97 Asian American Studies-Credit 	3B Chemistry-C 	1A Mathematics-C 	2 Psychology-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	120 South & SE Asian Studies-A 	2 Statistics-C 	1A Biology-C 	1AL Biology-C 
label: 	['20A Music', '197 Asian American Studies', '140 Integrative Biology', '8A Physics']
predict: 	['40 Geography', '2AC Anthropology', '1 Anthropology', '194 Computer Science', '183 Geography', '192 Electrical Engineering', '128B Mathematics', '116 Earth & Planetary Science', '142 Electrical Engineering', '115 Anthropology']
correct: 	[]

