sem 0: 	major: ['Letters & Sci Undeclared']: 	103A French-A 	C62 Molecular & Cell Biology-A 	179 Political Science-Credit 	102 French-A 	5 Political Science-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	1A Chemistry-A 	R1B Legal Studies-A 	7B History-B 	C10 Astronomy-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3AL Chemistry-A 	54 Mathematics-A 	7A Physics-C 	118A French-Credit 	3A Chemistry-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	1B Biology-A 	3B Chemistry-B 	C180U Letters & Science-A 	3BL Chemistry-A 	53 Mathematics-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	61A Computer Science-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	1AL Biology-A 	8B Physics-A 	135 Chemistry-A 	197 Computer Science-Credit 	1A Biology-A 	sem 6: 	major: ['MCB-Biochem & Mol Biol']: 	198 Computer Science-Credit 	C100A Molecular & Cell Biology-A 	70 Computer Science-A 	61B Computer Science-A 	sem 7: 	major: ['L&S Computer Science', 'MCB-Biochem & Mol Biol']: 	61C Computer Science-B 	375 Computer Science-Credit 	140 Molecular & Cell Biology-B 	110 Molecular & Cell Biology-A 	170 Computer Science-B 	198BC Computational Biology-Credit 
label: 	['375 Computer Science', '61C Computer Science', '123 Electrical Engineering', '198 Electrical Engineering', '189 Computer Science', '170 Computer Science']
predict: 	['113 Mathematics', '53 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '1B Mathematics', '10B Mathematics', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Mechanical Engineering']: 	R1B Comparative Literature-A 	7 Engineering-A 	H7A Physics-A 	H54 Mathematics-A 	sem 1: 	major: ['Mechanical Engineering']: 	12A Philosophy-A 	55 Mathematics-A 	H7B Physics-A 	98BC Physics-Credit 	25 Engineering-A 	10 Theater Dance & Perf Stds-A 	sem 2: 	major: ['Mechanical Engineering']: 	132 Mechanical Engineering-A 	104 Mechanical Engineering-A 	sem 3: 	major: ['Mechanical Engineering']: 	C85 Mechanical Engineering-A 	98BC Music-Credit 	3 Spanish-A 	H104 Mathematics-A 	26 Engineering-A 	C128 Electrical Engineering-A 	27 Engineering-A 
label: 	['40 Mechanical Engineering', '105 Mathematics', '16A Electrical Engineering', '185 Mathematics']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '16B Mathematics', '128A Mathematics', '104 Mathematics', 'H54 Mathematics', '10B Mathematics', '1B Mathematics', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Electrical Eng & Comp Sci']: 	R2B Asian American Studies-A 	53 Mathematics-B 	61A Computer Science-A 	98 Mechanical Engineering-Credit 	7A Physics-A 	sem 1: 	major: ['Electrical Eng & Comp Sci']: 	54 Mathematics-A 	7B Physics-A 	61B Computer Science-A 	16A Electrical Engineering-A 	sem 2: 	major: ['Electrical Eng & Comp Sci']: 	61C Computer Science-B 	sem 3: 	major: ['Electrical Eng & Comp Sci']: 	97 Computer Science-Credit 	70 Computer Science-A 	16B Electrical Engineering-A 	126 Electrical Engineering-B 
label: 	['100 Linguistics', '188 Computer Science', '170 Computer Science', '189 Computer Science']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '10B Mathematics', '104 Mathematics', '1B Mathematics', 'H54 Mathematics', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	H7A Physics-A 	1A Chemistry-A 	24 Env Sci, Policy, & Mgmt-Credit 	5 History-A 	1B Mathematics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	R1B Film-A 	53 Mathematics-A 	61A Computer Science-A 	55 Mathematics-A 	24 Integrative Biology-A 	H7B Physics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	54 Mathematics-A 	20A Music-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	61B Computer Science-A 	113 Mathematics-A 	50AC Env Sci, Policy, & Mgmt-Credit 	198 Chemical Engineering-Credit 	97 Computer Science-Credit 	H7C Physics-A 
label: 	['61C Computer Science', '134 Statistics', '104 Mathematics', 'C103 Public Policy', '198 Chemical Engineering', '97 Computer Science']
predict: 	['128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '1B Mathematics', '10B Mathematics', '121A Mathematics', '191 Mathematics', '121B Mathematics', '185 Mathematics']
correct: 	['104 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	49C Music-Credit 	21 Statistics-C 	55 Mathematics-A 	10 Astronomy-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	60 Music-A 	54 Mathematics-C 	50AC Env Sci, Policy, & Mgmt-Credit 	10 Nutritional Science & Tox-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	R5A South Asian-A 	W53 Mathematics-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	74 Music-A 	49B Music-A 	191 Mathematics-A 	110 Mathematics-Credit 
label: 	['134 Statistics', 'R5B German', '54 Mathematics', '50 Music']
predict: 	['128A Mathematics', '16B Mathematics', 'H54 Mathematics', '10B Mathematics', '121A Mathematics', '121B Mathematics', '118 Mathematics', '105 Mathematics', '128B Mathematics', '16A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1A Mathematics-C 	61A Computer Science-C 	98 Molecular & Cell Biology-Credit 	C156B History of Art-F 	5 Linguistics-D 	sem 1: 	major: ['Letters & Sci Undeclared']: 	24 Chemical Engineering-Credit 	R1A Comparative Literature-F 	98 Molecular & Cell Biology-No Credit 	54 Mathematics-F 	sem 2: 	major: ['Letters & Sci Undeclared']: 	113 Mathematics-A 	172 Mathematics-A 	98 Music-Credit 	C70U Letters & Science-B 	1 Physical Education-Credit 	sem 3: 	major: ['Letters & Sci Undeclared']: 	250A Mathematics-B 	191 Mathematics-B 	53 Mathematics-C 	C140 South Asian-A 
label: 	['32 Integrative Biology', '54 Mathematics', '135 Mathematics', '191 Mathematics']
predict: 	['H54 Mathematics', '121A Mathematics', '118 Mathematics', '121B Mathematics', '128B Mathematics', '16A Mathematics', 'H113 Mathematics', 'H185 Mathematics', '153 Mathematics', '151 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	54 Mathematics-C 	C12 Earth & Planetary Science-C 	61A Computer Science-C 	C82 Integrative Biology-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	10B Classics-A 	7A Physics-B 	11 Philosophy-C 	61B Computer Science-D 	sem 2: 	major: ['Letters & Sci Undeclared']: 	53 Mathematics-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	98 Chemical Engineering-Credit 	104 Mathematics-C 	7B Physics-B 	10A Southeast Asian-Credit 	7A Astronomy-C 
label: 	['7B Astronomy', '55 Mathematics', '98 Chemical Engineering', '7C Physics', '3AC Anthropology']
predict: 	['16B Mathematics', 'H54 Mathematics', '10B Mathematics', '191 Mathematics', '121B Mathematics', '118 Mathematics', '128B Mathematics', '16A Mathematics', 'H113 Mathematics', '1A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	98 Statistics-Credit 	7A History-A 	R44 Classics-B 	1A Mathematics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	7A Physics-A 	11 Philosophy-Credit 	H53 Mathematics-A 	R1A Rhetoric-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	54 Mathematics-A 	7B Physics-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	97 Education-Credit 	100 Linguistics-Credit 	55 Mathematics-A 	H7C Physics-B 	98 Astronomy-Credit 	3 German-A 
label: 	['137A Physics', '61A Computer Science', '111A Physics', 'H113 Mathematics', '197 Education']
predict: 	['53 Mathematics', '113 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '1B Mathematics', '10B Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	[]

sem 0: 	major: ['Electrical Eng & Comp Sci']: 	53 Mathematics-B 	61A Computer Science-B 	7B Physics-A 	160A German-A 	sem 1: 	major: ['Electrical Eng & Comp Sci']: 	61B Computer Science-A 	20 Electrical Engineering-B 	54 Mathematics-A 	2AC Anthropology-Credit 	sem 2: 	major: ['Electrical Eng & Comp Sci']: 	7C Physics-B 	R1A Near Eastern Studies-A 	sem 3: 	major: ['Electrical Eng & Comp Sci']: 	61C Computer Science-B 	R1B History of Art-A 	70 Computer Science-A 	sem 4: 	major: ['Electrical Eng & Comp Sci']: 	188 Computer Science-A 	120 Electrical Engineering-A 	170 Computer Science-A 	127 Electrical Engineering-B 
label: 	['126 Electrical Engineering', '101A Economics', '149 Electrical Eng & Computer Sci', '104 Mathematics']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '1B Mathematics', '104 Mathematics', '121A Mathematics', '10A Mathematics', '140 Mathematics']
correct: 	['104 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	R1B Film-A 	16B Mathematics-A 	35 Classics-Credit 	4C Environmental Design-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	W21 Statistics-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	10 Business Admin-Undergrad-A 	1 Economics-A 	10 Geography-A 	C12 Earth & Planetary Science-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	117A English-Credit 	94 Statistics-A 	61A Computer Science-A 	98 Computer Science-Credit 
label: 	['54 Mathematics', '70 Computer Science', '53 Mathematics']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '10B Mathematics', '1B Mathematics']
correct: 	['53 Mathematics', '54 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	61A Computer Science-A 	7A Physics-A 	1 Economics-Credit 	1B Mathematics-A 	20 Statistics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	54 Mathematics-A 	53 Mathematics-A 	61B Computer Science-A 	R5A Italian Studies-C 	20 Electrical Engineering-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	70 Computer Science-A 	sem 3: 	major: ['L&S Computer Science']: 	61C Computer Science-A 	7B Physics-A 	40 Electrical Engineering-A 	98 Mechanical Engineering-Credit 	197 Computer Science-Credit 	170 Computer Science-A 
label: 	['R1B History', '188 Computer Science', '105 Electrical Engineering', '126 Electrical Engineering', '162 Computer Science']
predict: 	['113 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '10B Mathematics', '1B Mathematics', '104 Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	98 Public Policy-Credit 	1A Mathematics-A 	80 Earth & Planetary Science-A 	C13 Astronomy-A 	40D Letters & Science-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1 Economics-A 	28 Classics-A 	1B Mathematics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	98 Statistics-Credit 	53 Mathematics-A 	134 Statistics-A 	3AC Sociology-A 	27 Music-A 
label: 	['54 Mathematics', '133 Economics', '101A Economics', '133 Statistics']
predict: 	['113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '10B Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['54 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	105 Economics-B 	53 Mathematics-C 	7A Physics-B 	R5A Slavic Languages & Lit-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	20 Statistics-A 	55 Mathematics-A 	100AC Gender & Womens Studies-Credit 	1B Mathematics-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	101A Economics-B 	10 Nutritional Science & Tox-Credit 	104 Mathematics-B 	134 Statistics-B 	128A Mathematics-B 
label: 	['C181 Economics', '113 Mathematics', 'R1B Rhetoric', '1 Economics']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '16B Mathematics', 'H54 Mathematics', '10B Mathematics', '121A Mathematics', '191 Mathematics', '121B Mathematics', '185 Mathematics']
correct: 	['113 Mathematics']

sem 0: 	major: ['Electrical Eng & Comp Sci']: 	61A Computer Science-A 	7B Physics-A 	54 Mathematics-A 	2AC Anthropology-A 	sem 1: 	major: ['Electrical Eng & Comp Sci']: 	R1B Philosophy-A 	61B Computer Science-A 	70 Computer Science-A 	16A Electrical Engineering-A 	sem 2: 	major: ['Electrical Eng & Comp Sci']: 	16B Electrical Engineering-A 	1 Economics-B 	61C Computer Science-A 	170 Computer Science-A 
label: 	['162 Computer Science', '188 Computer Science', '100 Linguistics', '161 Computer Science']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '10B Mathematics', '104 Mathematics', '1B Mathematics', 'H54 Mathematics']
correct: 	[]

sem 0: 	major: ['Mechanical Engineering']: 	7A Physics-B 	54 Mathematics-A 	25 Engineering-B 	7 Engineering-A 	sem 1: 	major: ['Mechanical Engineering']: 	R1B Spanish-A 	7B Physics-A 	26 Engineering-B 	124B History-A 	sem 2: 	major: ['Mechanical Engineering']: 	70 Computer Science-A 	61A Computer Science-A 	sem 3: 	major: ['Electrical Eng & Comp Sci', 'Mechanical Engineering']: 	27 Engineering-A 	C85 Mechanical Engineering-A 	C100 Energy and Resources-A 	61B Computer Science-A 	40 Mechanical Engineering-A 
label: 	['16A Electrical Engineering', '104 Mechanical Engineering', '61C Computer Science', '108 Mechanical Engineering']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '10B Mathematics', '1B Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	35AC Integrative Biology-A 	10 Astronomy-A 	1 Psychology-A 	1B Mathematics-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	R1B English-B 	10B Classics-A 	53 Mathematics-B 	50 Slavic Languages & Lit-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	10A Classics-A 	27 Music-A 	54 Mathematics-A 	18 Near Eastern Studies-A 
label: 	['104 Mathematics', '55 Mathematics', '124B History', '10 Computer Science']
predict: 	['113 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '10B Mathematics', '1B Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['55 Mathematics', '104 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	10 History of Art-B 	7A Physics-B 	H1B Mathematics-B 	C12 Earth & Planetary Science-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	61A Computer Science-A 	7B Physics-B 	98 Computer Science-Credit 	26AC Music-A 	53 Mathematics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	98 Statistics-Credit 	61B Computer Science-A 	98 Computer Science-Credit 	70 Computer Science-B 	R5A German-B 	54 Mathematics-A 
label: 	['97 Computer Science', '198 Computer Science', 'R1B History of Art', '170 Computer Science', '104 Mathematics', '61C Computer Science']
predict: 	['113 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', '10B Mathematics', '1B Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['104 Mathematics']

sem 0: 	major: ['Energy Engineering']: 	7A Physics-B 	7 Engineering-B 	98 Public Policy-Credit 	120AC History-Credit 	93 Engineering-Credit 	1B Mathematics-B 	sem 1: 	major: ['Energy Engineering']: 	45 Engineering-B 	102 French-A 	R1A Rhetoric-B 	1AL Chemistry-B 	53 Mathematics-B 	1A Chemistry-B 	sem 2: 	major: ['Energy Engineering']: 	54 Mathematics-B 	C100 Energy and Resources-A 	R5B Scandinavian-A 	7B Physics-B 
label: 	['40 Mechanical Engineering', '134 Statistics', '11 Civil & Environmental Eng', 'C85 Mechanical Engineering']
predict: 	['113 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '1B Mathematics', '10B Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	27 Music-A 	H7A Physics-A 	98BC Music-Credit 	53 Mathematics-B 	98BC Physics-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	98BC Physics-Credit 	54 Mathematics-A 	142 Music-A 	55 Mathematics-A 	H7B Physics-A 	25A Music-A 	98BC Music-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	134 Statistics-A 	10 Nutritional Science & Tox-Credit 	136 Mathematics-B 	191 Mathematics-A 	98BC Mathematics-Credit 	H7C Physics-B 
label: 	['172 Mathematics', '98BC Mathematics', '128 Music', '113 Mathematics', '137A Physics', '104 Mathematics', '142 Music']
predict: 	['53 Mathematics', '113 Mathematics', '16B Mathematics', '10B Mathematics', '1B Mathematics', '128A Mathematics', '104 Mathematics', 'H54 Mathematics', '121A Mathematics', '121B Mathematics']
correct: 	['113 Mathematics', '104 Mathematics']

sem 0: 	major: ['Electrical Eng & Comp Sci']: 	137AC History-Credit 	54 Mathematics-B 	7A Physics-B 	61A Computer Science-B 	sem 1: 	major: ['Electrical Eng & Comp Sci']: 	97 Computer Science-Credit 	7B Physics-B 	195 Computer Science-Credit 	70 Computer Science-B 	61B Computer Science-B 	sem 2: 	major: ['Electrical Eng & Comp Sci']: 	16A Electrical Engineering-A 	61C Computer Science-B 	170 Computer Science-B 	27 Music-A 
label: 	['188 Computer Science', '128 Music', '126 Electrical Engineering', '16B Electrical Engineering']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '10B Mathematics', '1B Mathematics', '104 Mathematics', 'H54 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	179 Political Science-No Credit 	1A Mathematics-C 	R1A French-B 	61A Computer Science-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-C 	1 Economics-C 	61B Computer Science-B 	R1B Film-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	W53 Mathematics-B 
label: 	['71 Native American Studies', '55 Mathematics', '10A Classics', '54 Mathematics']
predict: 	['121A Mathematics', '191 Mathematics', '116 Mathematics', 'C103 Mathematics', 'H110 Mathematics', '125A Mathematics', '114 Mathematics', 'H104 Mathematics', '170 Mathematics', '152 Mathematics']
correct: 	[]

sem 0: 	major: ['Eng Math & Statistics']: 	7A Physics-B 	54 Mathematics-A 	98 Public Policy-Credit 	R1B Comparative Literature-A 	61A Computer Science-A 	sem 1: 	major: ['Eng Math & Statistics']: 	61B Computer Science-B 	100AC History-A 	C103 Public Policy-A 	7B Physics-B 	97 Computer Science-Credit 	sem 2: 	major: ['Electrical Eng & Comp Sci']: 	16A Electrical Engineering-A 	61C Computer Science-B 	133 Statistics-A 	116 Public Health-Credit 
label: 	['2 Economics', '134 Statistics', '120 Engineering', '195 Computer Science', '16B Electrical Engineering', '70 Computer Science']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '10B Mathematics', '1B Mathematics', '104 Mathematics', 'H54 Mathematics']
correct: 	[]

sem 0: 	major: ['Electrical Eng & Comp Sci']: 	61A Computer Science-A 	98 Civil & Environmental Eng-Credit 	53 Mathematics-A 	R5B Slavic Languages & Lit-A 	7B Physics-A 	sem 1: 	major: ['Electrical Eng & Comp Sci']: 	61C Computer Science-A 	61B Computer Science-A 	16A Electrical Engineering-A 	198 Mechanical Engineering-Credit 	70 Computer Science-A 	sem 2: 	major: ['Electrical Eng & Comp Sci']: 	16B Electrical Engineering-A 	170 Computer Science-A 	54 Mathematics-A 	1 Economics-A 	105 Electrical Engineering-A 
label: 	['120 Electrical Engineering', '162 Computer Science', '188 Computer Science', '126 Electrical Engineering', 'C100A Molecular & Cell Biology']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '10B Mathematics', '1B Mathematics', '104 Mathematics', 'H54 Mathematics', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	98 Interdisciplinary Studies-Credit 	1A Mathematics-B 	25A Philosophy-Credit 	R5A Slavic Languages & Lit-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	20 Statistics-C 	1 Psychology-A 	R5B Slavic Languages & Lit-B 	1 Economics-C 	sem 2: 	major: ['Letters & Sci Undeclared']: 	C64 Psychology-No Credit 	1B Mathematics-B 	10 Business Admin-Undergrad-B 	167AC Psychology-A 
label: 	['88A Information', '22 Letters & Science', '54 Mathematics', '198 Psychology', 'C8 Information']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', 'H54 Mathematics', '10B Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['54 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	C82 Earth & Planetary Science-A 	1A Chemistry-A 	1A Mathematics-A 	3AC Anthropology-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-A 	117S English-A 	98 Classics-Credit 	24 Natural Resources-Credit 	45 International & Area Stds-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1 Economics-A 	131B History-A 	82 UGIS-UG Interdisc Studies-A 	54 Mathematics-A 	20 Statistics-A 
label: 	['C8 Information', '53 Mathematics', '55 Mathematics', 'C141 Journalism']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', '10B Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['53 Mathematics', '55 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	10A Classics-A 	20 Statistics-B 	53 Mathematics-B 	25A Philosophy-A 	1 Economics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	101B Economics-A 	C180U Letters & Science-B 	174 Philosophy-A 	54 Mathematics-B 	101A Economics-A 	sem 2: 	major: ['Economics']: 	172 Economics-A 	161 Philosophy-A 	117 Env Sci, Policy, & Mgmt-A 	55 Mathematics-A 	141 Economics-B 
label: 	['113 Mathematics', '117AC Public Policy', '110 Mathematics', '121 Economics', '174 Economics']
predict: 	['53 Mathematics', '113 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', 'H54 Mathematics', '1B Mathematics', '10B Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['113 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	H7A Physics-A 	53 Mathematics-A 	10 History-A 	25A Philosophy-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	104 Mathematics-A 	137A Physics-A 	C61 Psychology-A 	C70U Letters & Science-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	110A Physics-A 	137B Physics-B 	113 Mathematics-A 	3A Chemistry-A 
label: 	['112 Physics', '26AC Music', '55 Mathematics', '111A Physics']
predict: 	['53 Mathematics', '54 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '1B Mathematics', 'H54 Mathematics', '10B Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['55 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-B 	1A Japanese-A 	61A Computer Science-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1B Japanese-A 	61B Computer Science-B 	R1A Rhetoric-A 	54 Mathematics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	70 Computer Science-B 	61C Computer Science-B 	160AC Anthropology-Credit 	188 Computer Science-B 
label: 	['164 Computer Science', '170 Computer Science', 'R1B Film', '104 Mathematics', 'H113 Mathematics']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', '1B Mathematics', 'H54 Mathematics', '10B Mathematics', '121A Mathematics']
correct: 	['104 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	98 Public Health-Credit 	98 Public Policy-Credit 	C10 Physics-A 	1 Economics-A 	20 Statistics-A 	116 Public Health-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	H53 Mathematics-C 	101A Economics-D 	134 Statistics-F 	R5B German-F 	sem 2: 	major: ['Letters & Sci Undeclared']: 	115 Economics-B 	C82 Earth & Planetary Science-B 	7A History-C 	98 Statistics-Credit 	134 Statistics-C 	101B Economics-A 
label: 	['R5B German', 'C103 Public Policy', '152 Economics', '136 Economics', '2 Physical Education']
predict: 	['16B Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics', '121B Mathematics', '118 Mathematics', '128B Mathematics', '16A Mathematics', 'H113 Mathematics', '1A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	C13 Astronomy-A 	12A Philosophy-A 	53 Mathematics-A 	24 Classics-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	98 Chemical Engineering-Credit 	7A Physics-A 	125 Letters & Science-A 	54 Mathematics-A 	24 Rhetoric-A 	28 Classics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	301 Mathematics-Credit 	35AC Integrative Biology-A 	7A Astronomy-A 	113 Mathematics-A 	7B Physics-A 
label: 	['98 Astronomy', '7C Physics', '55 Mathematics', '1 Latin', '7B Astronomy']
predict: 	['53 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '104 Mathematics', '10B Mathematics', '1B Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['55 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	54 Mathematics-A 	40D Letters & Science-Credit 	113 Mathematics-A 	H104 Mathematics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	61B Computer Science-A 	114 Mathematics-A 	105 Mathematics-A 	R5B Scandinavian-A 
label: 	['H185 Mathematics', '172 Mathematics', '26AC Music', '170 Computer Science']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', '10B Mathematics', '1B Mathematics', 'H54 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	55 Mathematics-C 	98 Mathematics-Credit 	128A Mathematics-B 	27AC African American Studies-A 	198BC Mathematics-Credit 	sem 1: 	major: ['Mathematics']: 	113 Mathematics-B 	130 Education-A 	198BC Mathematics-Credit 	110 Mathematics-C 	82 UGIS-UG Interdisc Studies-Credit 	sem 2: 	major: ['Mathematics']: 	130 Mathematics-B 	131AC Education-A 	104 Mathematics-B 	146 Philosophy-C 
label: 	['123 Mathematics', '2 Physical Education', '198 Mathematics', '185 Mathematics', '160 Mathematics']
predict: 	['53 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', 'H54 Mathematics', '10B Mathematics', '1B Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	H53 Mathematics-B 	2 Economics-C 	7A Physics-B 	R4B College Writing Programs-C 	sem 1: 	major: ['Letters & Sci Undeclared']: 	7B Physics-C 	4A Chemistry-No Credit 	C62 Molecular & Cell Biology-C 	54 Mathematics-B 	H7C Physics-C 
label: 	['137A Physics', '55 Mathematics', '10B Classics', '111A Physics']
predict: 	['128A Mathematics', 'H54 Mathematics', '104 Mathematics', '121A Mathematics', '191 Mathematics', '185 Mathematics', '121B Mathematics', '118 Mathematics', '128B Mathematics', '105 Mathematics']
correct: 	[]

